category,gender,ratio_hw,ratio_jf,ratio_fw,ratio_fj
Heart,Female,1.3046396745824544,0.8504553170232468,0.9208605682468456,1.082785361928279
Heart,Female,1.2456866287201045,0.8687192841134576,0.9226783537453594,1.0621133553941629
Heart,Female,1.2024659204118229,0.8568745586898019,0.9125394138629189,1.0649626653150153
Heart,Male,1.1861353247454232,0.8750196966624113,0.9083577998899076,1.0380998317576826
Heart,Female,1.1630782171729743,0.8945387272717588,0.8823949526488856,0.9864245400979895
Heart,Female,1.2142351183945597,0.9086638232644025,0.8701469880157526,0.9576115673778263
Heart,Female,1.1982411526463734,0.8660140772642627,0.9070586728194724,1.0473948364498527
Heart,Female,1.1537941795521507,0.8657271333673204,0.9066893755569052,1.0473154191555238
Heart,Female,1.2081351823233972,0.8641223985723677,0.9055762801416546,1.0479722336069215
Heart,Female,1.1981381035093714,0.8675223680337435,0.8988442921931553,1.0361050334994861
Heart,Female,1.1705774824831512,0.876690156993295,0.8931642989213608,1.018791293362487
Heart,Female,1.215377649214832,0.8535776470390207,0.9080002920644475,1.0637582828161138
Heart,Female,1.1803678976238214,0.8840511356388815,0.8856983229532609,1.0018632262863267
Heart,Female,1.166466701610579,0.8661247379589956,0.910594134133901,1.051342946605701
Heart,Female,1.1859366837511522,0.8716520635468512,0.9166439330066,1.051616776167169
Heart,Female,1.191924953029127,0.8720060800002872,0.8895149933362387,1.0200788890553902
Heart,Female,1.207150017087241,0.8940763809018718,0.8776989463959292,0.9816822870441757
Heart,Female,1.1773969063271061,0.8860650468651478,0.8910641301272906,1.0056418919579655
Heart,Female,1.2368595922395516,0.8833905871983796,0.8699264632466415,0.9847585834093627
Heart,Female,1.153846739632917,0.8455899491843707,0.9237471082284523,1.0924291485719166
Heart,Female,1.1990138231602818,0.9020179988677237,0.8779770939381786,0.9733476438832451
Heart,Female,1.1724302728072995,0.8616086981689627,0.9022402138692457,1.0471577362051132
Heart,Female,1.1916382758470458,0.8937406403552385,0.8751469905677327,0.9791956984521647
Heart,Female,1.179620505921156,0.8650010227884483,0.89629908083432,1.036182683281666
Heart,Female,1.1626586913901258,0.8825707842383282,0.9106044303893591,1.0317636235548227
Heart,Female,1.194542104245505,0.8951767737690219,0.8675397248656636,0.9691267136132271
Heart,Female,1.160096534291646,0.8670466037561126,0.89300037166063,1.0299335327444725
Heart,Male,1.1834842983205263,0.8702733032148823,0.9146397558392716,1.050979907645673
Heart,Female,1.1565904609227882,0.8693702734495745,0.9060736386160161,1.0422183346812703
Heart,Female,1.2174245374867052,0.8666863242688997,0.8913985493747716,1.0285134591534233
